Budget currency,Date,Week,Month,Year,Hour,Advertiser account name,Advertiser account ID,Ad product,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Campaign budget amount,Campaign bid strategy,Campaign rule amount,Campaign cost type,Campaign delivery status,Ad group ID,Ad group name,Ad group delivery status,Advertised product ID,Advertised product SKU,Placement Name,Placement size,Site or app,Placement classification,Target value,Target match type,Search term,Matched target,Impressions,Invalid impression rate,Clicks,Invalid clicks,Viewable CTR (vCTR),CTR,CPC,Viewable rate,Viewable impressions,Total cost,Purchases (all views),Sales (all views),Units sold (all views),Cost per purchase (all views),Purchase rate (all views),Purchase rate over clicks (all views),ROAS (all views),Purchases (new to brand),Purchase rate (new to brand),Detail page views,"Purchases (halo, all views)","Sales (halo, all views)","Units sold (halo, all views)",Detail page view rate,Add to cart,Add to list,Long-term sales,Long-term ROAS,Purchases (combined),ROAS (combined),ROAS from clicks (combined),Sales (combined),Units sold (combined),Cost per purchase (combined),Purchase rate (combined)
USD,"Jan 21, 2026",4,1,2026,20,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,206589068159462,B0F74RXW97 - Ninja Blender Blade Replacement for 72 oz Pitcher,"=""352355132229766""",Sp Kw Ex ninja blender blade replacement - B0F74RXW97,5,legacy,,CPC,ENABLED,"=""537700036533144""",Sp Kw Ex ninja blender blade replacement - B0F74RXW97,ENABLED,B0F74RXW97,MO-5EME-L6U2,UNKNOWN,,Unknown,Top of Search on-Amazon,ninja blender blade replacement,EXACT,ninja blender blade replacement,ninja blender blade replacement,2,0.0%,1,0,,50.0%,0.56,,0,0.56,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,19,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,141786303486095,B074T2FWJY - Heart Tea Infuser,"=""416941836147775""",Sp Pt B091Z3G716 - B074T2FWJY,5,legacy,,CPC,ENABLED,"=""478962093707153""",Sp Pt B091Z3G716 - B074T2FWJY,ENABLED,B074T2FWJY,LB-SRU9-1SJI,UNKNOWN,,Unknown,Other on-Amazon,"asin=""B091Z3G716""",TARGETING_EXPRESSION,B091Z3G716,B091Z3G716,4,0.0%,1,0,,25.0%,0.2,,0,0.2,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,4,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,135041252058689,B0FBRRRV8P - Ear Covers,"=""472737763512983""",SBV Kw Br ear cover for shover - B0FBRRRV8P,10,manual,1500000,CPC,ENABLED,"=""508561452032111""",SBV Kw Br ear cover for shover - B0FBRRRV8P,ENABLED,,,UNKNOWN,,Unknown,Other on-Amazon,ear cover for shover,BROAD,wound covers for showering for ear,wound covers for showering for ear,2,0.0%,1,0,50.0%,50.0%,0.27,,2,0.27,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,17,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,141786303486095,B074T2FWJY - Heart Tea Infuser,"=""559097248370412""",SP Kw Br Tos tea+infusers - B074T2FWJY,5,legacy,,CPC,ENABLED,"=""552327702284296""",SP Kw Br tea+infusers - B074T2FWJY,ENABLED,B074T2FWJY,LB-SRU9-1SJI,UNKNOWN,,Unknown,Top of Search on-Amazon,tea+infusers,BROAD,tea infuser set,tea infuser set,1,0.0%,1,0,,100.0%,0.32,,0,0.32,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,10,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,220004347573435,SB - Product Collections Ketar,"=""45581331649981""",SB Prod Col Tea and Coffee Items - B074T2FWJY,5,manual,,CPC,ENABLED,"=""424572662727013""",SB Prod Col Tea and Coffee Items - B074T2FWJY,ENABLED,,,UNKNOWN,,Unknown,Other on-Amazon,keywords-related-to-your-landing-pages,THEME,chai infuser and tea spoon,chai infuser and tea spoon,1,0.0%,1,0,100.0%,100.0%,0.22,,1,0.22,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,15,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,262970418448725,Scavengers and Tests Ketar,"=""423116379077948""",SP Pt Scavenger,7,legacy,,CPC,ENABLED,"=""351673424984431""",SP Pt Scavenger,ENABLED,B074T2FWJY,LB-SRU9-1SJI,UNKNOWN,,Unknown,Detail Page on-Amazon,"category=""Tea Filters""",TARGETING_EXPRESSION,B0D141587W,B0D141587W,7,0.0%,1,0,,14.2857%,0.1,,0,0.1,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,17,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,158965072190878,B0F74Q5JXY - Ninja Blender Cups Replacement,"=""512880153057275""",SP Auto CM - B0F74Q5JXY,5,legacy,,CPC,ENABLED,"=""433929125003008""",SP Auto CM - B0F74Q5JXY,ENABLED,B0F74Q5JXY,TO-2M2N-47CD,UNKNOWN,,Unknown,Detail Page on-Amazon,close-match,TARGETING_EXPRESSION_PREDEFINED,blender,blender,4,0.0%,2,0,,50.0%,0.2,,0,0.4,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,10,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,135041252058689,B0FBRRRV8P - Ear Covers,"=""472737763512983""",SBV Kw Br ear cover for shover - B0FBRRRV8P,10,manual,1500000,CPC,ENABLED,"=""508561452032111""",SBV Kw Br ear cover for shover - B0FBRRRV8P,ENABLED,,,UNKNOWN,,Unknown,Top of Search on-Amazon,ear cover for shover,BROAD,blow dryer ear protectors,blow dryer ear protectors,4,0.0%,1,0,50.0%,25.0%,0.46,,2,0.46,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,19,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,220004347573435,SB - Product Collections Ketar,"=""426912518240951""",SB Prod Collection Paraffin Bags,10,unknown,,CPC,ENABLED,"=""553381897147793""",SB Prod Collection Paraffin Bags,ENABLED,,,UNKNOWN,,Unknown,Top of Search on-Amazon,keywords-related-to-your-landing-pages,THEME,wax for hands and feet,wax for hands and feet,1,0.0%,1,0,100.0%,100.0%,0.52,,1,0.52,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,7,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,206589068159462,B0F74RXW97 - Ninja Blender Blade Replacement for 72 oz Pitcher,"=""540379563866839""",Sp Kw Br - B0F74RXW97,5,legacy,,CPC,ENABLED,"=""359441389050999""",Sp Kw Br - B0F74RXW97,ENABLED,B0F74RXW97,MO-5EME-L6U2,UNKNOWN,,Unknown,Top of Search on-Amazon,,,"ninja blade ninja professional plus 1200w, 72 oz, bn700 black","ninja blade ninja professional plus 1200w, 72 oz, bn700 black",1,0.0%,1,0,,100.0%,0.54,,0,0.54,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
CAD,"Jan 23, 2026",4,1,2026,14,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,187455897394742,B074T2FWJY - Tea Strainers for Loose Tea,"=""501450257308397""",Sp Kw Br tea+infuser - B074T2FWJY,5,legacy,,CPC,ENABLED,"=""309401773759839""",Sp Kw Br tea+infuser - B074T2FWJY,ENABLED,B074T2FWJY,VI-CRJN-K0RB,UNKNOWN,,Unknown,Other on-Amazon,tea+infuser,EXACT,tea infuser,tea infuser,26,0.0%,1,0,,3.8462%,0.3,,0,0.3,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,12,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,39497612715221,B077TN5J8Y - pottery needle tool,"=""330880694426505""",SP Kw Ex - pottery needle tool - B077TN5J8Y,5,legacy,,CPC,ENABLED,"=""289026215358745""",SP Kw Ex - pottery needle tool - B077TN5J8Y,ENABLED,B077TN5J8Y,NL-9WA3-LNPV,UNKNOWN,,Unknown,Detail Page on-Amazon,pottery needle tool,EXACT,pottery needle tool,pottery needle tool,14,39.1304%,1,0,,7.1429%,0.18,,0,0.18,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,6,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,68925360001158,B0F74SWMRF - Ninja Blender Blade Replacement - 7-Fin,"=""37803562969861""",Sp Kw Br ninja blades replacement - B0F74SWMRF,5,legacy,,CPC,ENABLED,"=""300736397690508""",Sp Kw Br ninja blades replacement - B0F74SWMRF,ENABLED,B0F74SWMRF,MA-7YSQ-QFAK,UNKNOWN,,Unknown,Top of Search on-Amazon,,,ninja bl480d replacement blades male,ninja bl480d replacement blades male,1,0.0%,1,0,,100.0%,0.5,,0,0.5,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,22,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,222549613359669,B0F74TJH24 - Ninja Replacement Blades,"=""446643782606080""",SP Kw Ex Tos - Ninja Blender Blade Replacement - B0F74TJH24,8,legacy,,CPC,ENABLED,"=""420118866620903""",SP Kw Ex Ninja Blender Blade Replacement - B0F74TJH24,ENABLED,B0F74TJH24,4C-RY24-QNAN,UNKNOWN,,Unknown,Detail Page on-Amazon,Ninja Blender Blade Replacement,EXACT,ninja blender blade replacement,ninja blender blade replacement,18,51.3514%,1,0,,5.5556%,0.3,,0,0.3,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,17,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,141786303486095,B074T2FWJY - Heart Tea Infuser,"=""559097248370412""",SP Kw Br Tos tea+infusers - B074T2FWJY,5,legacy,,CPC,ENABLED,"=""552327702284296""",SP Kw Br tea+infusers - B074T2FWJY,ENABLED,B074T2FWJY,LB-SRU9-1SJI,UNKNOWN,,Unknown,Other on-Amazon,tea+infusers,BROAD,glass tea pot with infuser and lid,glass tea pot with infuser and lid,1,0.0%,1,0,,100.0%,0.22,,0,0.22,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,13,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,141786303486095,B074T2FWJY - Heart Tea Infuser,"=""559097248370412""",SP Kw Br Tos tea+infusers - B074T2FWJY,5,legacy,,CPC,ENABLED,"=""552327702284296""",SP Kw Br tea+infusers - B074T2FWJY,ENABLED,B074T2FWJY,LB-SRU9-1SJI,UNKNOWN,,Unknown,Detail Page on-Amazon,tea+infusers,BROAD,myuiao tea infuser spoon,myuiao tea infuser spoon,3,0.0%,1,0,,33.3333%,0.22,,0,0.22,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,20,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,220004347573435,SB - Product Collections Ketar,"=""426912518240951""",SB Prod Collection Paraffin Bags,10,unknown,,CPC,ENABLED,"=""553381897147793""",SB Prod Collection Paraffin Bags,ENABLED,,,UNKNOWN,,Unknown,Other on-Amazon,paraffin wax machine,PHRASE,paraffin wax machine for arthritis,paraffin wax machine for arthritis,3,0.0%,1,0,50.0%,33.3333%,0.3,,2,0.3,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,14,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,250099214177971,B0F75V7P54 - Ninja Blender Top Replacement Lid,"=""487688086108193""",SP Kw Ex ninja blender replacement parts - B0F75V7P54,5,legacy,,CPC,ENABLED,"=""347568848500864""",SP Kw Ex ninja blender replacement parts - B0F75V7P54,ENABLED,B0F75V7P54,EL-EQQZ-EAJB,UNKNOWN,,Unknown,Detail Page on-Amazon,ninja blender replacement parts,EXACT,ninja blenders replacement parts,ninja blenders replacement parts,6,0.0%,1,0,,16.6667%,0.3,,0,0.3,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,6,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,135041252058689,B0FBRRRV8P - Ear Covers,"=""472737763512983""",SBV Kw Br ear cover for shover - B0FBRRRV8P,10,manual,1500000,CPC,ENABLED,"=""508561452032111""",SBV Kw Br ear cover for shover - B0FBRRRV8P,ENABLED,,,UNKNOWN,,Unknown,Top of Search on-Amazon,ear cover for shover,BROAD,染发耳罩,染发耳罩,1,0.0%,1,0,100.0%,100.0%,0.32,,1,0.32,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,14,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,222549613359669,B0F74TJH24 - Ninja Replacement Blades,"=""397916175530771""",SP Kw Br SS151 blade - B0F74TJH24,8,legacy,,CPC,ENABLED,"=""384719467250508""",SP Kw Br SS151 blade - B0F74TJH24,ENABLED,B0F74TJH24,4C-RY24-QNAN,UNKNOWN,,Unknown,Detail Page on-Amazon,SS151 blade,BROAD,ninja ss151 replacement blade,ninja ss151 replacement blade,5,0.0%,1,0,,20.0%,0.5,,0,0.5,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,19,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,242611733694462,B08V85BZLV - Pairs Heat Resistant Gloves for Grilling,"=""515745529547670""",Sp KW Scavenger - B08V85BZLV,5,legacy,,CPC,ENABLED,"=""362539019960788""",Sp KW Scavenger - B08V85BZLV,ENABLED,B08V85BZLV,R3-8E5E-CZN0,UNKNOWN,,Unknown,Other on-Amazon,oven glove,BROAD,oven gloves,oven gloves,2,0.0%,1,0,,50.0%,0.51,,0,0.51,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,8,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,23346572396872,B08V85NWJS - Foot Covers 200,"=""344573843978177""",Sp Kw Br +bag+for+foot  - B08V85NWJS,15,legacy,,CPC,ENABLED,"=""561167058258243""",Sp Kw Br +bag+for+foot  - B08V85NWJS,ENABLED,B08V85NWJS,W3-JH40-WU6D,UNKNOWN,,Unknown,Top of Search on-Amazon,+bag+for+foot,BROAD,foot pedicure plastic bags to keep in moisture,foot pedicure plastic bags to keep in moisture,1,0.0%,1,0,,100.0%,0.72,,0,0.72,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,11,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,39497612715221,B077TN5J8Y - pottery needle tool,"=""330880694426505""",SP Kw Ex - pottery needle tool - B077TN5J8Y,5,legacy,,CPC,ENABLED,"=""289026215358745""",SP Kw Ex - pottery needle tool - B077TN5J8Y,ENABLED,B077TN5J8Y,NL-9WA3-LNPV,UNKNOWN,,Unknown,Detail Page on-Amazon,pottery needle tool,EXACT,pottery needle tool,pottery needle tool,17,10.5263%,1,0,,5.8824%,0.24,,0,0.24,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,0,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,90783874260603,B0FMYQSPHC -,"=""417858324749166""",Sp Kw Br +replacement+lid+owala - B0FMYQSPHC,10,legacy,,CPC,PAUSED,"=""458763568066502""",Sp Kw Br +replacement+lid+owala - B0FMYQSPHC,ENABLED,B0FMYQSPHC,QH-2BSG-CAN2,UNKNOWN,,Unknown,Other on-Amazon,+replacement+lid+owala,BROAD,24 oz owala lids,24 oz owala lids,2,0.0%,1,0,,50.0%,0.3,,0,0.3,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,18,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,220004347573435,SB - Product Collections Ketar,"=""426912518240951""",SB Prod Collection Paraffin Bags,10,unknown,,CPC,ENABLED,"=""553381897147793""",SB Prod Collection Paraffin Bags,ENABLED,,,UNKNOWN,,Unknown,Top of Search on-Amazon,paraffin gloves,BROAD,legs gloves,legs gloves,2,0.0%,1,0,50.0%,50.0%,0.24,,2,0.24,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,8,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,250099214177971,B0F75V7P54 - Ninja Blender Top Replacement Lid,"=""453344895754766""",SP Kw Ex ninja blender replacement lid - B0F75V7P54,7,legacy,,CPC,ENABLED,"=""344215995944783""",SP Kw Ex ninja blender replacement lid - B0F75V7P54,ENABLED,B0F75V7P54,EL-EQQZ-EAJB,UNKNOWN,,Unknown,Top of Search on-Amazon,ninja blender replacement lid,EXACT,ninja blender replacement lid,ninja blender replacement lid,3,40.0%,1,0,,33.3333%,0.9,,0,0.9,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,16,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,135041252058689,B0FBRRRV8P - Ear Covers,"=""524220833177771""",SP Kw Tos - ear covers for shower - B0FBRRRV8P,15,legacy,,CPC,ENABLED,"=""474385609812229""",SP Kw - ear covers for shower - B0FBRRRV8P,ENABLED,B0FBRRRV8P,XL-RQXL-73BS,UNKNOWN,,Unknown,Top of Search on-Amazon,ear covers for shower,EXACT,ear covers for shower,ear covers for shower,8,0.0%,1,0,,12.5%,0.5,,0,0.5,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,12,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,220004347573435,SB - Product Collections Ketar,"=""426912518240951""",SB Prod Collection Paraffin Bags,10,unknown,,CPC,ENABLED,"=""553381897147793""",SB Prod Collection Paraffin Bags,ENABLED,,,UNKNOWN,,Unknown,Top of Search on-Amazon,keywords-related-to-your-landing-pages,THEME,plastic hand covers,plastic hand covers,1,0.0%,1,0,100.0%,100.0%,0.45,,1,0.45,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,5,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,206589068159462,B0F74RXW97 - Ninja Blender Blade Replacement for 72 oz Pitcher,"=""540379563866839""",Sp Kw Br - B0F74RXW97,5,legacy,,CPC,ENABLED,"=""359441389050999""",Sp Kw Br - B0F74RXW97,ENABLED,B0F74RXW97,MO-5EME-L6U2,UNKNOWN,,Unknown,Top of Search on-Amazon,,,ninja blender blade detect power pro blendsense 1200,ninja blender blade detect power pro blendsense 1200,2,0.0%,1,0,,50.0%,0.54,,0,0.54,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,19,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,194853411387650,B06Y2JGDYM - Blender Cup with Lid - 16 Oz,"=""1254621081149""",Sp Pt B088QX1888  - B06Y2JGDYM,5,legacy,,CPC,ENABLED,"=""136348551242240""",Product,ENABLED,B06Y2JGDYM,F5-I518-REME,UNKNOWN,,Unknown,Other on-Amazon,"asin=""B088QX1888""",TARGETING_EXPRESSION,ninja cups,ninja cups,1,0.0%,1,0,,100.0%,0.35,,0,0.35,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
CAD,"Jan 20, 2026",4,1,2026,17,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,102242781023465,B0DT9QXCC3 - Pour Over Coffee Dripper,"=""403164178383772""",Sp Kw Ex - B0DT9QXCC3,5,legacy,,CPC,ENABLED,"=""338682457443413""",Sp Kw Ex - B0DT9QXCC3,ENABLED,B0DT9QXCC3,01-X8ZR-IKH2,UNKNOWN,,Unknown,Top of Search on-Amazon,pour over coffee dripper,EXACT,pour over coffee dripper,pour over coffee dripper,3,0.0%,2,0,,66.6667%,0.45,,0,0.9,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,16,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,23346572396872,B08V85NWJS - Foot Covers 200,"=""344573843978177""",Sp Kw Br +bag+for+foot  - B08V85NWJS,15,legacy,,CPC,ENABLED,"=""561167058258243""",Sp Kw Br +bag+for+foot  - B08V85NWJS,ENABLED,B08V85NWJS,W3-JH40-WU6D,UNKNOWN,,Unknown,Detail Page on-Amazon,+bag+for+foot,BROAD,paraffin wax bags for feet,paraffin wax bags for feet,11,0.0%,1,0,,9.0909%,0.31,,0,0.31,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,16,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,23346572396872,B08V85NWJS - Foot Covers 200,"=""453633624219048""",Sp Kw Br +feet+masks - B08V85NWJS,4,legacy,,CPC,ENABLED,"=""392099209760090""",Sp Kw Br +feet+masks - B08V85NWJS,ENABLED,B08V85NWJS,W3-JH40-WU6D,UNKNOWN,,Unknown,Other on-Amazon,+feet+masks,BROAD,spa foot mask,spa foot mask,1,0.0%,1,0,,100.0%,0.33,,0,0.33,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,9,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,141786303486095,B074T2FWJY - Heart Tea Infuser,"=""559097248370412""",SP Kw Br Tos tea+infusers - B074T2FWJY,5,legacy,,CPC,ENABLED,"=""552327702284296""",SP Kw Br tea+infusers - B074T2FWJY,ENABLED,B074T2FWJY,LB-SRU9-1SJI,UNKNOWN,,Unknown,Top of Search on-Amazon,tea+infusers,BROAD,tea infuser spoon bulk,tea infuser spoon bulk,1,0.0%,1,1,,100.0%,0.32,,0,0.32,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
CAD,"Jan 25, 2026",4,1,2026,23,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,102242781023465,B0DT9QXCC3 - Pour Over Coffee Dripper,"=""403164178383772""",Sp Kw Ex - B0DT9QXCC3,5,legacy,,CPC,ENABLED,"=""338682457443413""",Sp Kw Ex - B0DT9QXCC3,ENABLED,B0DT9QXCC3,01-X8ZR-IKH2,UNKNOWN,,Unknown,Top of Search on-Amazon,,,coffee dripper,coffee dripper,1,0.0%,1,0,,100.0%,0.42,,0,0.42,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
