Budget currency,Date,Week,Month,Year,Hour,Advertiser account ID,Advertiser account name,Ad product,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Campaign budget amount,Campaign delivery status,Campaign bid strategy,Campaign rule amount,Campaign cost type,Ad group ID,Ad group name,Ad group delivery status,Advertised product ID,Advertised product SKU,Placement Name,Placement size,Site or app,Placement classification,Target value,Target match type,Search term,Matched target,Impressions,Invalid impression rate,Clicks,Invalid clicks,Viewable CTR (vCTR),CTR,CPC,Viewable rate,Viewable impressions,Total cost,Purchases (all views),Sales (all views),Units sold (all views),Cost per purchase (all views),Purchase rate (all views),Purchase rate over clicks (all views),ROAS (all views),Purchases (new to brand),Purchase rate (new to brand),Detail page views,"Purchases (halo, all views)","Sales (halo, all views)","Units sold (halo, all views)",Detail page view rate,Add to cart,Add to list,Long-term sales,Long-term ROAS,Purchases (combined),ROAS (combined),ROAS from clicks (combined),Sales (combined),Units sold (combined),Cost per purchase (combined),Purchase rate (combined)
USD,"Jan 23, 2026",4,1,2026,2,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,273587567594476,B08PKPR7LP - 8Pcs Cocktail Spoon Long,"=""322462466565877""",Sp Pt B086YGF75J - B08PKPR7LP,12,ENABLED,legacy,,CPC,"=""311671264750557""",Sp Pt B086YGF75J - B08PKPR7LP,ENABLED,B08PKPR7LP,TY-Q1XV-A8N7,UNKNOWN,,Unknown,Other on-Amazon,"asin=""B086YGF75J""",TARGETING_EXPRESSION,B086YGF75J,B086YGF75J,8,27.2727%,1,0,,12.5%,0.67,,0,0.67,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 27, 2026",5,1,2026,17,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,197265869679869,B08V7GSSYS - Defrosting Tray,"=""467332408328187""",SP Kw Ex meat thawing tray - B08V7GSSYS,10,ENABLED,legacy,,CPC,"=""334427089446053""",SP Kw Ex meat thawing tray - B08V7GSSYS,ENABLED,B08V7GSSYS,RM-7ZKA-A5LD,UNKNOWN,,Unknown,Detail Page on-Amazon,meat thawing tray,EXACT,meat thawing tray,meat thawing tray,11,8.3333%,1,0,,9.0909%,0.27,,0,0.27,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,9,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""402416760984794""",Sp KW Br +nail+swatch+sticks - B0776QYR57,7,ENABLED,legacy,,CPC,"=""393089500691090""",Sp KW Br - Nail Swatch Sticks - B0776QYR57,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Top of Search on-Amazon,+nail+swatch+sticks,BROAD,nail swatch sticks square,nail swatch sticks square,1,0.0%,1,0,,100.0%,0.55,,0,0.55,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""299362373048865""",SP Kw Scavenger Smile,10,ENABLED,legacy,1500000,CPC,"=""401774250700970""",SP Kw Scavenger,ENABLED,B01CYB8RDY,LE-TH13-0N9I,UNKNOWN,,Unknown,Detail Page on-Amazon,travel pack,BROAD,foldable bag,foldable bag,46,2.1277%,2,0,,4.3478%,0.1,,0,0.2,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,17,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""346610041611823""",Sp Pt Sug Cat List Scavenger,10,ENABLED,legacy,,CPC,"=""535922178927393""",Sp Pt Sug Cat List Scavenger,ENABLED,B0DNV3D8HW,7Z-LI33-MQHP,UNKNOWN,,Unknown,Detail Page on-Amazon,"category=""Hose Clamping Tools""",TARGETING_EXPRESSION,B0FKN1D6KV,B0FKN1D6KV,1,0.0%,1,0,,100.0%,0.13,,0,0.13,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,12,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,168395887663498,B075R3XR7Y - 4Pcs Cocktail Spoon Long,"=""553177525538534""",Sp Kw Ex Tos - long stirring spoon - B075R3XR7Y,5,ENABLED,legacy,,CPC,"=""377877689503497""",Sp Kw Ex - long stirring spoon - B075R3XR7Y,ENABLED,B075R3XR7Y,EM-5VD0-2FC5,UNKNOWN,,Unknown,Top of Search on-Amazon,long stirring spoon,EXACT,long stir spoon,long stir spoon,1,0.0%,1,0,,100.0%,0.7,,0,0.7,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 27, 2026",5,1,2026,19,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""299362373048865""",SP Kw Scavenger Smile,10,ENABLED,legacy,1500000,CPC,"=""401774250700970""",SP Kw Scavenger,ENABLED,B0DKC5899Z,RQ-V550-5CL7,UNKNOWN,,Unknown,Detail Page on-Amazon,long tea spoons,BROAD,stainless steel spoons,stainless steel spoons,1,0.0%,1,0,,100.0%,0.1,,0,0.1,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,7,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,208654278465169,B00XVF6Z3C - Heart spoons,"=""361367957977258""",Sp Kw Ex - heart shaped spoons - B00XVF6Z3C,5,ENABLED,legacy,,CPC,"=""395125040146522""",SP- KW Ext heart shaped spoons-B00XVF6Z3C,ENABLED,B00XVF6Z3C,II-LXDF-8CBW,UNKNOWN,,Unknown,Detail Page on-Amazon,heart shaped spoons,EXACT,heart shaped spoons,heart shaped spoons,7,12.5%,1,0,,14.2857%,0.15,,0,0.15,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,0,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,168395887663498,B075R3XR7Y - 4Pcs Cocktail Spoon Long,"=""373820645058239""",SpV Pt B086YGF75J - B075R3XR7Y,15,ENABLED,legacy,,CPC,"=""356063657061236""",Product,ENABLED,B075R3XR7Y,EM-5VD0-2FC5,UNKNOWN,,Unknown,Top of Search on-Amazon,"asin=""B086YGF75J""",TARGETING_EXPRESSION,alcohol stirrers,alcohol stirrers,1,0.0%,1,1,,100.0%,0.56,,0,0.56,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,10,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,82441333121492,B0F3VYNNP9 - Colorful Lobster Claw Clasps,"=""406413708241116""",SP Kw Ex LV List [low bid] - B0F3VYNNP9,5,ENABLED,legacy,,CPC,"=""431993316938253""",SP Kw Ex LV List [low bid] - B0F3VYNNP9,ENABLED,B0F3VYNNP9,SI-ZDU9-NCMG,UNKNOWN,,Unknown,Detail Page on-Amazon,charms for keychain making,EXACT,charms for keychain making,charms for keychain making,8,11.1111%,1,0,,12.5%,0.35,,0,0.35,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,16,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,197265869679869,B08V7GSSYS - Defrosting Tray,"=""379224134553134""",Sp Kw Ex THAWING TRAY FOR FROZEN MEAT - B08V7GSSYS,5,ENABLED,legacy,,CPC,"=""315611696861447""",B08V7GSSYS-SP-Ext-thaw tray for frozen meat,ENABLED,B08V7GSSYS,RM-7ZKA-A5LD,UNKNOWN,,Unknown,Top of Search on-Amazon,thaw tray for frozen meat,EXACT,thawing tray for frozen meat,thawing tray for frozen meat,3,40.0%,2,0,,66.6667%,0.6,,0,1.2,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""462396908340020""",SPV Kw Ex Tos Ros- nail swatch stick - B0776QYR57,25,ENABLED,legacy,3750000,CPC,"=""540171739194466""",B0776QYR57-SP-Ext-nail swatch stick,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Detail Page on-Amazon,nail swatch stick,EXACT,nail swatch sticks,nail swatch sticks,22,0.0%,1,0,,4.5455%,0.22,,0,0.22,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,17,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,242962102808048,B0747DNK9C - Keychain Clips 100,"=""553240453625407""",Sp KW Br Tos +plastic+keychain+clip - B0747DNK9C,5,ENABLED,legacy,,CPC,"=""539886937946726""",Sp KW Br +plastic+keychain+clip - B0747DNK9C,ENABLED,B0747DNK9C,60-UWT3-LOAV,UNKNOWN,,Unknown,Detail Page on-Amazon,+plastic+keychain+clip,BROAD,plastic key clips for keychains,plastic key clips for keychains,3,0.0%,1,0,,33.3333%,0.49,,0,0.49,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,19,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,203930799242169,B0DNCWTN1D - 200 Pcs Ball Bead Chain,"=""371853041540306""",Sp Kw Phr ball chain keychain - B0DNCWTN1D,6,ENABLED,legacy,,CPC,"=""428210570023034""",Sp Kw Br +ball+chain+keychain - B0DNCWTN1D,ENABLED,B0DNCWTN1D,9D-WOSR-4H7Q,UNKNOWN,,Unknown,Detail Page on-Amazon,ball chain keychain,PHRASE,hicarer ball chain keychain,hicarer ball chain keychain,10,9.0909%,1,0,,10.0%,0.26,,0,0.26,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,23,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,50564743311782,B089LDN7QW - Lobster Claw Clasps 200,"=""412885616892291""",Sp Auto CM LM - B089LDN7QW,5,ENABLED,legacy,,CPC,"=""512016475755770""",Sp Auto CM LM - B089LDN7QW,ENABLED,B089LDN7QW,ES-AXI5-X3B2,UNKNOWN,,Unknown,Other on-Amazon,close-match,TARGETING_EXPRESSION_PREDEFINED,keychains,keychains,2,0.0%,1,0,,50.0%,0.25,,0,0.25,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,14,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,242962102808048,B0747DNK9C - Keychain Clips 100,"=""553240453625407""",Sp KW Br Tos +plastic+keychain+clip - B0747DNK9C,5,ENABLED,legacy,,CPC,"=""539886937946726""",Sp KW Br +plastic+keychain+clip - B0747DNK9C,ENABLED,B0747DNK9C,60-UWT3-LOAV,UNKNOWN,,Unknown,Detail Page on-Amazon,+plastic+keychain+clip,BROAD,ymapinc plastic keychain clip,ymapinc plastic keychain clip,3,0.0%,1,0,,33.3333%,0.49,,0,0.49,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,14,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""299362373048865""",SP Kw Scavenger Smile,10,ENABLED,legacy,1500000,CPC,"=""401774250700970""",SP Kw Scavenger,ENABLED,B077N229T6,LV-JRO3-X3S6,UNKNOWN,,Unknown,Detail Page on-Amazon,spoon,BROAD,tiny spoon,tiny spoon,1,0.0%,1,0,,100.0%,0.1,,0,0.1,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,14,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,197265869679869,B08V7GSSYS - Defrosting Tray,"=""467332408328187""",SP Kw Ex meat thawing tray - B08V7GSSYS,10,ENABLED,legacy,,CPC,"=""334427089446053""",SP Kw Ex meat thawing tray - B08V7GSSYS,ENABLED,B08V7GSSYS,RM-7ZKA-A5LD,UNKNOWN,,Unknown,Top of Search on-Amazon,meat thawing tray,EXACT,meat thawing tray,meat thawing tray,1,0.0%,1,0,,100.0%,0.67,,0,0.67,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,11,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258730673842577,B0917J3DBG - Hose Clamp Pliers,"=""544496094566361""",SP Kw Ex hose clamp tool - B0917J3DBG,10,ENABLED,legacy,1500000,CPC,"=""453188161856545""",Exact,ENABLED,B0917J3DBG,ZP-NXDK-UGDV,UNKNOWN,,Unknown,Top of Search on-Amazon,hose clamp tool,EXACT,hose clamps tool,hose clamps tool,1,0.0%,1,0,,100.0%,0.72,,0,0.72,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,15,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""299362373048865""",SP Kw Scavenger Smile,10,ENABLED,legacy,1500000,CPC,"=""401774250700970""",SP Kw Scavenger,ENABLED,B09ZHSVH6B,V0-UZZX-Y65R,UNKNOWN,,Unknown,Detail Page on-Amazon,mini spoon,BROAD,small spoons,small spoons,70,2.7778%,1,0,,1.4286%,0.1,,0,0.1,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,16,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""346610041611823""",Sp Pt Sug Cat List Scavenger,10,ENABLED,legacy,,CPC,"=""535922178927393""",Sp Pt Sug Cat List Scavenger,ENABLED,B0DKC5899Z,RQ-V550-5CL7,UNKNOWN,,Unknown,Detail Page on-Amazon,"category=""Dessert Spoons""",TARGETING_EXPRESSION,B07K51BD8F,B07K51BD8F,2,0.0%,1,0,,50.0%,0.08,,0,0.08,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,14,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,70692716392228,B08PFP1P1H - Red Crabs,"=""389216837807914""",Sp Auto Ros - B08PFP1P1H,5,ENABLED,legacy,,CPC,"=""387156008701962""",Auto,ENABLED,B08PFP1P1H,IK-4CG8-4UX1,UNKNOWN,,Unknown,Other on-Amazon,close-match,TARGETING_EXPRESSION_PREDEFINED,realistic crab,realistic crab,3,0.0%,1,0,,33.3333%,0.36,,0,0.36,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,17,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258730673842577,B0917J3DBG - Hose Clamp Pliers,"=""289978733616690""",SP Kw Br +hose+clamp+tool - B0917J3DBG,8,ENABLED,legacy,,CPC,"=""319074507346677""",SP Kw Tos Br +hose+clamp+tool - B0917J3DBG,ENABLED,B0917J3DBG,ZP-NXDK-UGDV,UNKNOWN,,Unknown,Top of Search on-Amazon,+hose+clamp+tool,BROAD,clamp removal tool,clamp removal tool,1,0.0%,1,0,,100.0%,0.69,,0,0.69,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,15,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,168395887663498,B075R3XR7Y - 4Pcs Cocktail Spoon Long,"=""373820645058239""",SpV Pt B086YGF75J - B075R3XR7Y,15,ENABLED,legacy,,CPC,"=""356063657061236""",Product,ENABLED,B075R3XR7Y,EM-5VD0-2FC5,UNKNOWN,,Unknown,Other on-Amazon,"asin=""B086YGF75J""",TARGETING_EXPRESSION,B086YGF75J,B086YGF75J,12,0.0%,1,0,,8.3333%,0.48,,0,0.48,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,20,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,50564743311782,B089LDN7QW - Lobster Claw Clasps 200,"=""328791840129032""",SP PT Cat - B089LDN7QW,5,ENABLED,legacy,,CPC,"=""409565154713657""",SP PT Cat - B089LDN7QW,ENABLED,B089LDN7QW,ES-AXI5-X3B2,UNKNOWN,,Unknown,Top of Search on-Amazon,"category=""Jewelry Clasps""",TARGETING_EXPRESSION,B0CCXBZSN7,B0CCXBZSN7,1,0.0%,1,0,,100.0%,0.15,,0,0.15,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,12,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,168395887663498,B075R3XR7Y - 4Pcs Cocktail Spoon Long,"=""175969302792705""",SpV Kw Ex Tos BAR SPOON - B075R3XR7Y,20,ENABLED,legacy,2600000,CPC,"=""55507098328005""",BAR SPOON Exact,ENABLED,B075R3XR7Y,EM-5VD0-2FC5,UNKNOWN,,Unknown,Top of Search on-Amazon,bar spoon,EXACT,bar spoon,bar spoon,9,10.0%,1,0,,11.1111%,1.0,,0,1.0,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,17,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,183465943838049,B073VH6FRJ - Black Mesh Bags Drawstring 5,"=""93448864284172""",SP Auto Low bid - B073VH6FRJ,5,ENABLED,legacy,,CPC,"=""188992017928180""",Ad group,ENABLED,B073VH6FRJ,YY-8BE8-9EIL,UNKNOWN,,Unknown,Other on-Amazon,loose-match,TARGETING_EXPRESSION_PREDEFINED,mesh stuff sack,mesh stuff sack,5,0.0%,1,0,,20.0%,0.25,,0,0.25,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,12,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,273587567594476,B08PKPR7LP - 8Pcs Cocktail Spoon Long,"=""303880265328818""",Sp KW Ex List Tos - B08PKPR7LP,5,ENABLED,legacy,,CPC,"=""416324058656865""",Sp KW List Tos Ex - barista spoon - B08PKPR7LP,ENABLED,B08PKPR7LP,TY-Q1XV-A8N7,UNKNOWN,,Unknown,Top of Search on-Amazon,barista spoon,EXACT,barista spoons,barista spoons,2,0.0%,1,0,,50.0%,1.09,,0,1.09,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,16,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,273587567594476,B08PKPR7LP - 8Pcs Cocktail Spoon Long,"=""322462466565877""",Sp Pt B086YGF75J - B08PKPR7LP,12,ENABLED,legacy,,CPC,"=""311671264750557""",Sp Pt B086YGF75J - B08PKPR7LP,ENABLED,B08PKPR7LP,TY-Q1XV-A8N7,UNKNOWN,,Unknown,Top of Search on-Amazon,"asin=""B086YGF75J""",TARGETING_EXPRESSION,B086YGF75J,B086YGF75J,1,0.0%,1,2,,100.0%,0.7,,0,0.7,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,14,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""462396908340020""",SPV Kw Ex Tos Ros- nail swatch stick - B0776QYR57,25,ENABLED,legacy,3750000,CPC,"=""540171739194466""",B0776QYR57-SP-Ext-nail swatch stick,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Top of Search on-Amazon,nail swatch stick,EXACT,nail swatch sticks,nail swatch sticks,23,11.5385%,6,1,,26.087%,0.50333,,0,3.02,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,21,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""299362373048865""",SP Kw Scavenger Smile,10,ENABLED,legacy,1500000,CPC,"=""401774250700970""",SP Kw Scavenger,ENABLED,B09ZHSVH6B,V0-UZZX-Y65R,UNKNOWN,,Unknown,Detail Page on-Amazon,spoon,BROAD,small spoons,small spoons,7,0.0%,1,0,,14.2857%,0.1,,0,0.1,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 27, 2026",5,1,2026,10,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,168395887663498,B075R3XR7Y - 4Pcs Cocktail Spoon Long,"=""420719034776698""",SP Kw Ex SR stirring spoons for coffee - B075R3XR7Y,5,ENABLED,legacy,,CPC,"=""356062602212383""",SP Kw Ex SR stirring spoons for coffee - B075R3XR7Y,ENABLED,B075R3XR7Y,EM-5VD0-2FC5,UNKNOWN,,Unknown,Top of Search on-Amazon,stirring spoons for coffee,EXACT,stirring spoons for coffee,stirring spoons for coffee,1,0.0%,1,0,,100.0%,0.78,,0,0.78,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,22,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""546481812728078""",Sp KW Ex Tos Ros - nail polish swatches - B0776QYR57,10,ENABLED,manual,,CPC,"=""417013540053508""",Sp KW Ex - nail polish swatches - B0776QYR57,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Top of Search on-Amazon,nail polish swatches,EXACT,nail polish swatches,nail polish swatches,3,0.0%,1,0,,33.3333%,0.47,,0,0.47,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,14,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,264568669930856,Scavenger Smile,"=""299362373048865""",SP Kw Scavenger Smile,10,ENABLED,legacy,1500000,CPC,"=""401774250700970""",SP Kw Scavenger,ENABLED,B08PDLTLDV,OR-VIJN-4RCE,UNKNOWN,,Unknown,Detail Page on-Amazon,spoon,BROAD,vial with spoon,vial with spoon,1,0.0%,1,0,,100.0%,0.1,,0,0.1,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,19,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""462396908340020""",SPV Kw Ex Tos Ros- nail swatch stick - B0776QYR57,25,ENABLED,legacy,3750000,CPC,"=""540171739194466""",B0776QYR57-SP-Ext-nail swatch stick,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Top of Search on-Amazon,nail swatch stick,EXACT,nail swatch sticks,nail swatch sticks,22,12.0%,3,1,,13.6364%,0.5,,0,1.5,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
